inf_at,inf_lt,inf_ni,inf_revt,inf_cost,inf_emp,gvkey,fyear
492605830.2188192,376381875.9194891,185014.32839624787,166582210.44984958,169709890.423,2421.854974394656,600293.SH,2012.0
455388065.1019677,338289174.64503294,4861564.978958574,177630678.51619408,180669316.7402664,2398.6106349181227,600293.SH,2013.0
394545842.7059896,278674748.9205146,1727471.52200282,200187454.59767056,198595583.32535055,2393.007056981398,600293.SH,2014.0
392300485.1210938,289138116.44591093,-10003989.634073896,151753494.29351625,169718592.00445125,2305.2358638879623,600293.SH,2015.0
931076153.3409108,423149355.4602111,26943473.85648855,498377343.4841846,465590303.5452148,2142.75250899831,600293.SH,2016.0
1043082161.4118476,490369617.6058656,59479711.83009211,1755143950.340969,1684599647.3137355,3332.4813187680006,600293.SH,2017.0
1003758010.7912326,437717206.12032944,34318083.615511134,1350722119.754166,1312062238.613308,3090.8916780000004,600293.SH,2018.0
964445050.9829854,399596471.9395322,1435661.2406977138,446710743.55612886,444188900.2372411,2471.6580000000004,600293.SH,2019.0
640081260.7293246,365732432.0135541,-282434678.7678227,351724615.18809533,627293734.4908012,2360.0,600293.SH,2020.0
26018823.941232417,5204453.968551967,887003.954050883,9125797.107099224,7910713.136140184,,600883.SH,1996.0
25365796.54625727,4143196.388611868,1937602.3466979796,10430779.019069033,8144262.3120197,,600883.SH,1997.0
29886862.35006763,5991962.221210418,2995225.085751566,12548922.231047168,9119064.39812288,,600883.SH,1998.0
38619794.91086654,10093648.33232774,4270533.062842263,15185247.269028248,10558576.969005454,,600883.SH,1999.0
42545359.55125474,12854779.264961222,2190821.4050195366,13048607.325586071,10396660.263493951,,600883.SH,2000.0
67788499.94334687,13695969.04449946,2066093.9634800928,14994587.354905644,12566216.59874593,872.2212455436496,600883.SH,2001.0
98242332.47181135,39226278.142067306,1365992.2056996322,14792326.667232396,13583804.938357688,832.4316269831563,600883.SH,2002.0
117379446.37963444,58753216.45229327,401615.62477039313,27490759.13619577,28893509.687669303,831.4178535409205,600883.SH,2003.0
115534281.99927428,56890041.80272272,595488.4258896817,28787228.741986293,31745487.267874464,792.5449733086563,600883.SH,2004.0
101556814.23929738,43649280.62330251,1219049.9017934625,26523695.791869536,28500394.19684925,780.4328321231071,600883.SH,2005.0
94954479.46057951,32265672.357510693,5739188.310562965,37754032.74965632,35678877.43818252,791.1772501812252,600883.SH,2006.0
87832453.34376565,27914078.043672763,3690665.436474086,15208127.469772302,17109294.268907532,409.65633751428,600883.SH,2007.0
110123956.57088085,20658202.59445843,404974.20394889126,10483734.418613048,13892254.27941548,347.4608460680916,600883.SH,2008.0
90239398.7454651,3169570.030202551,4103409.40260178,15746118.93805531,18552320.46423645,176.86790588628952,600883.SH,2009.0
102663731.38232474,3260319.047253029,14025832.473168217,8374149.6210069535,9361857.362680657,179.40539514422878,600883.SH,2010.0
124733120.32253848,6669668.899160044,28189388.418991864,16785132.589627884,17682857.033979874,162.42905951618002,600883.SH,2011.0
119795822.25824116,8861301.662265133,1552980.4367748073,12301723.115071677,13209512.530109828,132.76933780332917,600883.SH,2012.0
116264668.84691565,8317143.776191439,1043431.7693236428,5504684.120958325,7060456.100329242,129.40481267381008,600883.SH,2013.0
105354092.9393218,10399646.738792349,-7345928.734246525,2280953.746915268,4362516.041199801,102.4770080872034,600883.SH,2014.0
113002051.27573071,12738434.112798,10977261.788835837,1889792.3356904385,4100175.264819181,105.9878558109408,600883.SH,2015.0
105181478.07849768,8696370.078161476,1930029.7053008855,1957938.440184238,3996419.982617019,101.2581216142494,600883.SH,2016.0
103016374.67322372,6778545.112671494,3834051.181665857,3970719.5809726473,6284455.108888986,115.28122435200002,600883.SH,2017.0
98690806.35267024,4732046.215634853,1541165.8621401817,4316977.109523355,5834293.915256338,102.95968200000002,600883.SH,2018.0
97793623.91916044,4991193.382909094,1003582.7775805516,4454629.780698327,6361611.2945218,93.639,600883.SH,2019.0
98907258.22372004,4790009.843633695,3220027.3224774045,2938389.5953124217,4916919.104853855,90.0,600883.SH,2020.0
554133168.1972636,290946405.00944257,24274638.297846388,800333447.7802511,769017634.9368646,3021.6878755418397,603123.SH,2012.0
518448001.83373016,250321994.02922055,21339892.197602272,738744138.966779,711642470.8407904,2950.8918890081336,603123.SH,2013.0
719417763.3549021,289692953.4433608,25731058.942792423,943703851.5823758,919385271.0924122,3977.459258945081,603123.SH,2014.0
738155622.291985,301953855.89480984,25217218.651797067,867878693.8434635,840316272.351719,3574.882053289857,603123.SH,2015.0
763213725.3013119,325347763.433,16744072.562236754,799227174.0165845,785692137.5262674,3300.1437270192464,603123.SH,2016.0
743935176.6871707,302837108.3373437,21118535.141522817,739870411.637479,720430833.1478441,2883.0980275440006,603123.SH,2017.0
799083337.7643975,349786610.6431744,25141297.993601914,717823565.198408,695053174.8626074,2597.1054480000003,603123.SH,2018.0
758169487.7756333,302216797.04535496,24739579.90628353,693084039.6202549,672275319.2695751,2406.831,603123.SH,2019.0
958813630.9397632,468715585.92348135,27489387.74445738,558478885.5197471,547907658.3753892,2806.0,603123.SH,2020.0
424891120.8615748,205346448.4501979,18717752.54829712,129416572.26228704,118507903.30008304,3250.294244868851,603227.SH,2015.0
412317339.37094593,208847509.6488496,-1085601.3075789637,137893079.62500316,142719406.15582675,3190.1752293521586,603227.SH,2016.0
384867768.38674295,180876803.69700477,9175476.848264012,185475538.8366516,175981839.5952607,3709.2801354000007,603227.SH,2017.0
436681100.9699786,219158529.3685289,14240964.066757929,291625678.3965669,273959050.613194,3060.4240170000003,603227.SH,2018.0
483673364.1338283,264094472.92684343,17698791.41148884,299725953.170197,278090030.6304488,2745.3720000000003,603227.SH,2019.0
509507946.6461059,282985274.6273737,19069574.258486785,276800617.31447405,252313919.56682408,2788.0,603227.SH,2020.0
67195770.1998719,15401562.2845656,7711115.328813869,35194459.07086868,29776324.475799013,612.7422914070015,603601.SH,2015.0
201007858.5450732,36059926.19128526,11913995.56653378,47532704.07966561,36933650.81197095,918.9446735744784,603601.SH,2016.0
301774009.8774783,126050072.60537574,17091211.974808663,93178237.05819264,80028286.47694544,1242.4754180160005,603601.SH,2017.0
327567651.0339241,134625898.56428793,22745227.89821195,155128075.64007702,135533393.10619953,1283.8441980000002,603601.SH,2018.0
343752722.75257,138032473.0044195,23718825.062159736,175816639.38863483,151989559.27426958,1460.1510000000003,603601.SH,2019.0
374198643.0583664,115195700.8073459,53835917.57616045,257102764.89130804,196947671.87455004,1485.0,603601.SH,2020.0
561714256.8051369,166036025.388473,39544056.598105706,1404359337.1377409,1361436829.0103157,3966.1980492651687,603609.SH,2014.0
619510708.967933,179022296.50743994,48809290.25088183,1460711156.355482,1406291484.624724,4293.6122005078,603609.SH,2015.0
768009007.8361418,274596939.6208309,68754917.75451137,1763566824.569575,1702642091.8072286,4688.359910440408,603609.SH,2016.0
871835715.85339,326195498.25807345,72817993.94660953,1994787967.865327,1942703139.647133,5101.1941775760015,603609.SH,2017.0
993552929.8955926,382000246.7877936,86685493.7974614,2257962961.723539,2201189697.8136425,5055.530508000001,603609.SH,2018.0
1284691293.1572816,372117728.2163209,210254349.41058415,2498132798.9340787,2365535635.9741926,5502.063000000001,603609.SH,2019.0
1589164550.5178883,510978387.42075634,185241475.42662013,3249908569.433794,3094696840.8503623,7205.0,603609.SH,2020.0
336216605.78473574,197955305.8378789,625332.3881143616,66279224.00586922,66829440.93534789,,900906.SH,1996.0
288708959.02147096,160174168.21154237,869693.9060902967,119324395.73294258,119253930.71962138,,900906.SH,1997.0
250934613.03340045,171853597.19194397,-34986159.40449644,56882903.9080704,85394570.91923231,,900906.SH,1998.0
199819739.63173652,167973701.6827894,-36682342.58641826,57738266.79940876,98366434.62781718,,900906.SH,1999.0
175773822.06056643,156182789.54370835,940286.4160718753,81779789.95206079,95109236.66240336,,900906.SH,2000.0
134303521.3876538,123706426.38840398,1795021.229580592,94667975.36914802,104343512.96171968,4947.732906136986,900906.SH,2001.0
165483046.5543753,84060340.41420579,23148581.01319769,126361469.73944768,125350641.77018756,4376.781390491549,900906.SH,2002.0
183279159.90084067,97985548.67812122,3452927.7083618017,122999283.50009891,122035692.7192418,3676.474114449535,900906.SH,2003.0
181381812.83070973,97965014.06586312,-70079.42329886391,95552819.58016464,104001518.13679773,3212.937618191547,900906.SH,2004.0
129082156.83949846,76788614.64439642,-27780397.601450182,76784314.79841346,101462061.90565924,2973.287418804229,900906.SH,2005.0
103915236.81527445,77435614.51281644,-39378269.64557661,43155743.46606014,82527611.21833265,2793.6641954391803,900906.SH,2006.0
98512284.39822777,46364916.73483872,11758194.727876589,26756876.827868797,45096053.948491685,2418.110325605125,900906.SH,2007.0
66459504.30417031,36763162.85295455,1054036.472865714,15403731.2647725,25350655.99176303,1201.1830030088322,900906.SH,2008.0
71294916.45280881,31811124.989569128,1322270.4903002298,12568087.68760179,16773155.732717058,1116.3184494707114,900906.SH,2009.0
